crime_id,crime_date,country,longitude,crime_type_id,resolved,people_involved_crime,crime_datetime,people_involved_other,crime_role_id,person_id,year,month,total_people
677,2022-01-11,Netherlands,,12,0,6,2022-01-11 05:45:00,6,5,3773,2022,1,6
677,2022-01-11,Netherlands,,12,0,6,2022-01-11 05:45:00,6,3,911,2022,1,6
677,2022-01-11,Netherlands,,12,0,6,2022-01-11 05:45:00,6,4,5942,2022,1,6
677,2022-01-11,Netherlands,,12,0,6,2022-01-11 05:45:00,6,5,6957,2022,1,6
678,2021-10-29,Belgium,,10,1,2,2021-10-29 22:25:00,2,1,5617,2021,10,2
678,2021-10-29,Belgium,,10,1,2,2021-10-29 22:25:00,2,5,1811,2021,10,2
679,2022-04-20,Switzerland,,11,0,6,2022-04-20 07:10:00,6,1,5315,2022,4,6
679,2022-04-20,Switzerland,,11,0,6,2022-04-20 07:10:00,6,5,2215,2022,4,6
679,2022-04-20,Switzerland,,11,0,6,2022-04-20 07:10:00,6,1,5236,2022,4,6
679,2022-04-20,Switzerland,,11,0,6,2022-04-20 07:10:00,6,5,6987,2022,4,6
679,2022-04-20,Switzerland,,11,0,6,2022-04-20 07:10:00,6,1,4065,2022,4,6
679,2022-04-20,Switzerland,,11,0,6,2022-04-20 07:10:00,6,4,7029,2022,4,6
680,2022-12-19,Sweden,,12,1,2,2022-12-19 01:35:00,2,1,4758,2022,12,2
680,2022-12-19,Sweden,,12,1,2,2022-12-19 01:35:00,2,5,6548,2022,12,2
681,2023-03-24,Norway,,12,1,6,2023-03-24 16:40:00,6,1,4381,2023,3,6
681,2023-03-24,Norway,,12,1,6,2023-03-24 16:40:00,6,5,4331,2023,3,6
681,2023-03-24,Norway,,12,1,6,2023-03-24 16:40:00,6,5,5067,2023,3,6
681,2023-03-24,Norway,,12,1,6,2023-03-24 16:40:00,6,2,624,2023,3,6
681,2023-03-24,Norway,,12,1,6,2023-03-24 16:40:00,6,4,5783,2023,3,6
681,2023-03-24,Norway,,12,1,6,2023-03-24 16:40:00,6,5,5929,2023,3,6
682,2022-01-16,Denmark,,12,1,2,2022-01-16 01:10:00,2,1,4633,2022,1,2
682,2022-01-16,Denmark,,12,1,2,2022-01-16 01:10:00,2,5,3497,2022,1,2
683,2023-02-26,Finland,,3,0,3,2023-02-26 10:20:00,3,1,2901,2023,2,3
683,2023-02-26,Finland,,3,0,3,2023-02-26 10:20:00,3,5,6666,2023,2,3
683,2023-02-26,Finland,,3,0,3,2023-02-26 10:20:00,3,4,4196,2023,2,3
684,2022-12-24,Austria,,1,1,2,2022-12-24 19:15:00,2,1,1542,2022,12,2
684,2022-12-24,Austria,,1,1,2,2022-12-24 19:15:00,2,5,301,2022,12,2
685,2023-07-01,United Kingdom,,12,1,2,2023-07-01 06:10:00,2,1,2279,2023,7,2
685,2023-07-01,United Kingdom,,12,1,2,2023-07-01 06:10:00,2,5,1693,2023,7,2
686,2021-11-16,France,,1,1,4,2021-11-16 18:05:00,4,1,7136,2021,11,4
686,2021-11-16,France,,1,1,4,2021-11-16 18:05:00,4,5,4414,2021,11,4
686,2021-11-16,France,,1,1,4,2021-11-16 18:05:00,4,3,1199,2021,11,4
686,2021-11-16,France,,1,1,4,2021-11-16 18:05:00,4,4,804,2021,11,4
687,2022-11-14,Germany,,12,0,2,2022-11-14 23:10:00,2,1,1725,2022,11,2
687,2022-11-14,Germany,,12,0,2,2022-11-14 23:10:00,2,5,4557,2022,11,2
688,2022-07-19,Denmark,,12,0,2,2022-07-19 22:00:00,2,1,193,2022,7,2
688,2022-07-19,Denmark,,12,0,2,2022-07-19 22:00:00,2,5,4669,2022,7,2
689,2023-10-31,Finland,,11,1,2,2023-10-31 21:15:00,2,1,3352,2023,10,2
689,2023-10-31,Finland,,11,1,2,2023-10-31 21:15:00,2,5,1198,2023,10,2
690,2021-11-04,Austria,,1,1,2,2021-11-04 20:35:00,2,1,1741,2021,11,2
690,2021-11-04,Austria,,1,1,2,2021-11-04 20:35:00,2,5,1128,2021,11,2
691,2022-05-10,United Kingdom,,12,1,3,2022-05-10 23:30:00,3,1,5044,2022,5,3
691,2022-05-10,United Kingdom,,12,1,3,2022-05-10 23:30:00,3,5,4237,2022,5,3
691,2022-05-10,United Kingdom,,12,1,3,2022-05-10 23:30:00,3,4,3789,2022,5,3
692,2022-08-07,France,,12,0,2,2022-08-07 23:45:00,2,1,1889,2022,8,2
692,2022-08-07,France,,12,0,2,2022-08-07 23:45:00,2,5,1277,2022,8,2
693,2022-12-12,Germany,,1,0,2,2022-12-12 20:00:00,2,1,5405,2022,12,2
693,2022-12-12,Germany,,1,0,2,2022-12-12 20:00:00,2,5,1623,2022,12,2
694,2023-11-02,Denmark,,11,1,2,2023-11-02 17:10:00,2,1,6472,2023,11,2
694,2023-11-02,Denmark,,11,1,2,2023-11-02 17:10:00,2,5,4722,2023,11,2
695,2022-01-10,Finland,,12,1,2,2022-01-10 20:15:00,2,1,1192,2022,1,2
695,2022-01-10,Finland,,12,1,2,2022-01-10 20:15:00,2,5,7369,2022,1,2
696,2022-10-27,Austria,,3,1,5,2022-10-27 10:05:00,5,1,6598,2022,10,5
696,2022-10-27,Austria,,3,1,5,2022-10-27 10:05:00,5,5,6467,2022,10,5
696,2022-10-27,Austria,,3,1,5,2022-10-27 10:05:00,5,3,6638,2022,10,5
696,2022-10-27,Austria,,3,1,5,2022-10-27 10:05:00,5,1,6802,2022,10,5
696,2022-10-27,Austria,,3,1,5,2022-10-27 10:05:00,5,2,1631,2022,10,5
697,2022-04-12,United Kingdom,,12,1,2,2022-04-12 21:20:00,2,1,1815,2022,4,2
697,2022-04-12,United Kingdom,,12,1,2,2022-04-12 21:20:00,2,5,5421,2022,4,2
698,2021-10-03,France,,6,1,2,2021-10-03 04:15:00,2,1,297,2021,10,2
698,2021-10-03,France,,6,1,2,2021-10-03 04:15:00,2,5,4341,2021,10,2
699,2021-10-25,Germany,,4,0,2,2021-10-25 00:10:00,2,1,2533,2021,10,2
699,2021-10-25,Germany,,4,0,2,2021-10-25 00:10:00,2,5,533,2021,10,2
700,2022-10-09,France,,1,1,3,2022-10-09 05:25:00,3,1,7484,2022,10,3
700,2022-10-09,France,,1,1,3,2022-10-09 05:25:00,3,5,3147,2022,10,3
700,2022-10-09,France,,1,1,3,2022-10-09 05:25:00,3,2,5389,2022,10,3
701,2021-09-20,Germany,,12,1,2,2021-09-20 19:35:00,2,1,3745,2021,9,2
701,2021-09-20,Germany,,12,1,2,2021-09-20 19:35:00,2,5,2283,2021,9,2
702,2023-05-28,Denmark,,12,1,2,2023-05-28 03:25:00,2,1,6449,2023,5,2
702,2023-05-28,Denmark,,12,1,2,2023-05-28 03:25:00,2,5,3051,2023,5,2
703,2022-02-21,France,,11,1,2,2022-02-21 20:40:00,2,1,2024,2022,2,2
703,2022-02-21,France,,11,1,2,2022-02-21 20:40:00,2,5,4324,2022,2,2
704,2023-07-07,Germany,,5,1,2,2023-07-07 23:30:00,2,1,4640,2023,7,2
704,2023-07-07,Germany,,5,1,2,2023-07-07 23:30:00,2,5,6175,2023,7,2
705,2022-05-19,Denmark,,7,1,2,2022-05-19 01:35:00,2,1,440,2022,5,2
705,2022-05-19,Denmark,,7,1,2,2022-05-19 01:35:00,2,5,5460,2022,5,2
706,2022-04-07,United Kingdom,,5,1,2,2022-04-07 18:00:00,2,1,3079,2022,4,2
706,2022-04-07,United Kingdom,,5,1,2,2022-04-07 18:00:00,2,5,5339,2022,4,2
707,2021-10-28,France,,12,1,2,2021-10-28 23:05:00,2,1,6038,2021,10,2
707,2021-10-28,France,,12,1,2,2021-10-28 23:05:00,2,5,2366,2021,10,2
708,2022-07-06,United Kingdom,,12,0,4,2022-07-06 23:00:00,4,1,7155,2022,7,4
708,2022-07-06,United Kingdom,,12,0,4,2022-07-06 23:00:00,4,5,4585,2022,7,4
708,2022-07-06,United Kingdom,,12,0,4,2022-07-06 23:00:00,4,5,5222,2022,7,4
708,2022-07-06,United Kingdom,,12,0,4,2022-07-06 23:00:00,4,3,4526,2022,7,4
709,2023-07-02,France,,12,0,2,2023-07-02 13:00:00,2,1,4078,2023,7,2
709,2023-07-02,France,,12,0,2,2023-07-02 13:00:00,2,5,1393,2023,7,2
710,2023-08-03,Finland,,1,0,4,2023-08-03 23:40:00,4,1,2487,2023,8,4
710,2023-08-03,Finland,,1,0,4,2023-08-03 23:40:00,4,5,4782,2023,8,4
710,2023-08-03,Finland,,1,0,4,2023-08-03 23:40:00,4,3,1238,2023,8,4
710,2023-08-03,Finland,,1,0,4,2023-08-03 23:40:00,4,5,2415,2023,8,4
711,2021-10-24,Austria,,12,1,6,2021-10-24 17:10:00,6,1,7075,2021,10,6
711,2021-10-24,Austria,,12,1,6,2021-10-24 17:10:00,6,5,1202,2021,10,6
711,2021-10-24,Austria,,12,1,6,2021-10-24 17:10:00,6,3,5092,2021,10,6
711,2021-10-24,Austria,,12,1,6,2021-10-24 17:10:00,6,5,3633,2021,10,6
711,2021-10-24,Austria,,12,1,6,2021-10-24 17:10:00,6,5,1822,2021,10,6
711,2021-10-24,Austria,,12,1,6,2021-10-24 17:10:00,6,5,3918,2021,10,6
712,2023-06-04,United Kingdom,,4,1,3,2023-06-04 22:45:00,3,1,3008,2023,6,3
712,2023-06-04,United Kingdom,,4,1,3,2023-06-04 22:45:00,3,5,5576,2023,6,3
712,2023-06-04,United Kingdom,,4,1,3,2023-06-04 22:45:00,3,3,2357,2023,6,3
713,2021-09-09,Finland,,9,1,2,2021-09-09 21:25:00,2,1,2716,2021,9,2
713,2021-09-09,Finland,,9,1,2,2021-09-09 21:25:00,2,5,5804,2021,9,2
714,2022-05-31,Austria,,11,1,6,2022-05-31 20:00:00,6,1,1959,2022,5,6
714,2022-05-31,Austria,,11,1,6,2022-05-31 20:00:00,6,5,6406,2022,5,6
714,2022-05-31,Austria,,11,1,6,2022-05-31 20:00:00,6,2,1735,2022,5,6
714,2022-05-31,Austria,,11,1,6,2022-05-31 20:00:00,6,5,5044,2022,5,6
714,2022-05-31,Austria,,11,1,6,2022-05-31 20:00:00,6,5,29,2022,5,6
714,2022-05-31,Austria,,11,1,6,2022-05-31 20:00:00,6,5,5814,2022,5,6
715,2022-07-06,United Kingdom,,12,1,2,2022-07-06 07:40:00,2,1,3325,2022,7,2
715,2022-07-06,United Kingdom,,12,1,2,2022-07-06 07:40:00,2,5,1400,2022,7,2
716,2022-06-19,Finland,,12,1,2,2022-06-19 02:20:00,2,1,2067,2022,6,2
716,2022-06-19,Finland,,12,1,2,2022-06-19 02:20:00,2,5,4968,2022,6,2
717,2023-06-01,Austria,,12,0,3,2023-06-01 11:05:00,3,1,113,2023,6,3
717,2023-06-01,Austria,,12,0,3,2023-06-01 11:05:00,3,5,7488,2023,6,3
717,2023-06-01,Austria,,12,0,3,2023-06-01 11:05:00,3,4,1159,2023,6,3
718,2022-01-27,United Kingdom,,12,1,3,2022-01-27 09:35:00,3,1,606,2022,1,3
718,2022-01-27,United Kingdom,,12,1,3,2022-01-27 09:35:00,3,5,5424,2022,1,3
718,2022-01-27,United Kingdom,,12,1,3,2022-01-27 09:35:00,3,5,6968,2022,1,3
719,2022-10-27,Finland,,12,1,2,2022-10-27 06:45:00,2,1,3195,2022,10,2
719,2022-10-27,Finland,,12,1,2,2022-10-27 06:45:00,2,5,2463,2022,10,2
720,2023-03-25,Austria,,8,0,4,2023-03-25 11:05:00,4,1,4837,2023,3,4
720,2023-03-25,Austria,,8,0,4,2023-03-25 11:05:00,4,5,2073,2023,3,4
720,2023-03-25,Austria,,8,0,4,2023-03-25 11:05:00,4,3,4401,2023,3,4
720,2023-03-25,Austria,,8,0,4,2023-03-25 11:05:00,4,3,7217,2023,3,4
721,2023-09-26,United Kingdom,,12,0,2,2023-09-26 06:45:00,2,1,5223,2023,9,2
721,2023-09-26,United Kingdom,,12,0,2,2023-09-26 06:45:00,2,5,3817,2023,9,2
722,2022-09-01,Finland,,3,1,2,2022-09-01 02:45:00,2,1,5612,2022,9,2
722,2022-09-01,Finland,,3,1,2,2022-09-01 02:45:00,2,5,7130,2022,9,2
723,2023-01-11,Austria,,12,0,2,2023-01-11 08:10:00,2,1,1250,2023,1,2
723,2023-01-11,Austria,,12,0,2,2023-01-11 08:10:00,2,5,4414,2023,1,2
724,2022-07-25,United Kingdom,,7,1,2,2022-07-25 19:30:00,2,1,3262,2022,7,2
724,2022-07-25,United Kingdom,,7,1,2,2022-07-25 19:30:00,2,5,522,2022,7,2
725,2022-09-24,Finland,,1,1,2,2022-09-24 18:10:00,2,1,2439,2022,9,2
725,2022-09-24,Finland,,1,1,2,2022-09-24 18:10:00,2,5,484,2022,9,2
726,2022-11-29,Austria,,12,1,2,2022-11-29 23:40:00,2,1,4933,2022,11,2
726,2022-11-29,Austria,,12,1,2,2022-11-29 23:40:00,2,5,5396,2022,11,2
727,2021-11-08,United Kingdom,,1,0,2,2021-11-08 02:05:00,2,1,6749,2021,11,2
727,2021-11-08,United Kingdom,,1,0,2,2021-11-08 02:05:00,2,5,3584,2021,11,2
728,2023-10-06,Finland,,1,1,2,2023-10-06 02:20:00,2,1,6357,2023,10,2
728,2023-10-06,Finland,,1,1,2,2023-10-06 02:20:00,2,5,5453,2023,10,2
729,2023-01-30,Austria,,1,1,6,2023-01-30 22:40:00,6,1,7205,2023,1,6
729,2023-01-30,Austria,,1,1,6,2023-01-30 22:40:00,6,5,3982,2023,1,6
729,2023-01-30,Austria,,1,1,6,2023-01-30 22:40:00,6,5,525,2023,1,6
729,2023-01-30,Austria,,1,1,6,2023-01-30 22:40:00,6,5,6297,2023,1,6
729,2023-01-30,Austria,,1,1,6,2023-01-30 22:40:00,6,4,3299,2023,1,6
729,2023-01-30,Austria,,1,1,6,2023-01-30 22:40:00,6,2,4521,2023,1,6
730,2023-01-09,United Kingdom,,1,0,2,2023-01-09 16:35:00,2,1,7170,2023,1,2
730,2023-01-09,United Kingdom,,1,0,2,2023-01-09 16:35:00,2,5,2691,2023,1,2
731,2021-10-01,Finland,,1,0,2,2021-10-01 13:00:00,2,1,5215,2021,10,2
731,2021-10-01,Finland,,1,0,2,2021-10-01 13:00:00,2,5,2866,2021,10,2
732,2021-12-02,Austria,,12,1,2,2021-12-02 03:10:00,2,1,1871,2021,12,2
732,2021-12-02,Austria,,12,1,2,2021-12-02 03:10:00,2,5,6194,2021,12,2
733,2023-10-14,United Kingdom,,12,0,2,2023-10-14 21:20:00,2,1,4969,2023,10,2
733,2023-10-14,United Kingdom,,12,0,2,2023-10-14 21:20:00,2,5,6338,2023,10,2
734,2023-07-19,Finland,,4,1,2,2023-07-19 11:25:00,2,1,1309,2023,7,2
734,2023-07-19,Finland,,4,1,2,2023-07-19 11:25:00,2,5,4304,2023,7,2
735,2023-03-18,Austria,,7,1,4,2023-03-18 13:00:00,4,1,284,2023,3,4
735,2023-03-18,Austria,,7,1,4,2023-03-18 13:00:00,4,5,7203,2023,3,4
735,2023-03-18,Austria,,7,1,4,2023-03-18 13:00:00,4,3,4114,2023,3,4
735,2023-03-18,Austria,,7,1,4,2023-03-18 13:00:00,4,2,3934,2023,3,4
736,2023-10-22,United Kingdom,,12,0,5,2023-10-22 06:20:00,5,1,1213,2023,10,5
736,2023-10-22,United Kingdom,,12,0,5,2023-10-22 06:20:00,5,5,133,2023,10,5
736,2023-10-22,United Kingdom,,12,0,5,2023-10-22 06:20:00,5,3,6874,2023,10,5
736,2023-10-22,United Kingdom,,12,0,5,2023-10-22 06:20:00,5,2,6475,2023,10,5
736,2023-10-22,United Kingdom,,12,0,5,2023-10-22 06:20:00,5,3,3643,2023,10,5
737,2023-05-15,Finland,,4,0,2,2023-05-15 17:25:00,2,1,1028,2023,5,2
737,2023-05-15,Finland,,4,0,2,2023-05-15 17:25:00,2,5,6199,2023,5,2
738,2021-11-25,Austria,,7,1,2,2021-11-25 02:25:00,2,1,773,2021,11,2
738,2021-11-25,Austria,,7,1,2,2021-11-25 02:25:00,2,5,4816,2021,11,2
739,2022-08-02,United Kingdom,,1,1,5,2022-08-02 02:05:00,5,1,4459,2022,8,5
739,2022-08-02,United Kingdom,,1,1,5,2022-08-02 02:05:00,5,5,5168,2022,8,5
739,2022-08-02,United Kingdom,,1,1,5,2022-08-02 02:05:00,5,3,2963,2022,8,5
739,2022-08-02,United Kingdom,,1,1,5,2022-08-02 02:05:00,5,3,1146,2022,8,5
739,2022-08-02,United Kingdom,,1,1,5,2022-08-02 02:05:00,5,2,1973,2022,8,5
740,2023-06-30,Finland,,7,1,2,2023-06-30 19:35:00,2,1,3101,2023,6,2
740,2023-06-30,Finland,,7,1,2,2023-06-30 19:35:00,2,5,7077,2023,6,2
741,2022-08-11,Austria,,9,1,2,2022-08-11 15:40:00,2,1,806,2022,8,2
741,2022-08-11,Austria,,9,1,2,2022-08-11 15:40:00,2,5,1477,2022,8,2
742,2023-03-10,United Kingdom,,12,0,2,2023-03-10 02:25:00,2,1,906,2023,3,2
742,2023-03-10,United Kingdom,,12,0,2,2023-03-10 02:25:00,2,5,4955,2023,3,2
743,2023-03-09,Finland,,1,1,4,2023-03-09 00:30:00,4,1,4947,2023,3,4
743,2023-03-09,Finland,,1,1,4,2023-03-09 00:30:00,4,5,503,2023,3,4
743,2023-03-09,Finland,,1,1,4,2023-03-09 00:30:00,4,5,1024,2023,3,4
743,2023-03-09,Finland,,1,1,4,2023-03-09 00:30:00,4,1,5597,2023,3,4
744,2023-07-24,Austria,,10,1,2,2023-07-24 13:10:00,2,1,3917,2023,7,2
744,2023-07-24,Austria,,10,1,2,2023-07-24 13:10:00,2,5,38,2023,7,2
745,2022-05-26,United Kingdom,,6,1,3,2022-05-26 17:15:00,3,1,2766,2022,5,3
745,2022-05-26,United Kingdom,,6,1,3,2022-05-26 17:15:00,3,5,4844,2022,5,3
745,2022-05-26,United Kingdom,,6,1,3,2022-05-26 17:15:00,3,4,1347,2022,5,3
746,2022-04-16,Finland,,3,0,2,2022-04-16 11:35:00,2,1,1558,2022,4,2
746,2022-04-16,Finland,,3,0,2,2022-04-16 11:35:00,2,5,6291,2022,4,2
747,2023-07-25,Austria,,3,1,2,2023-07-25 09:35:00,2,1,4368,2023,7,2
747,2023-07-25,Austria,,3,1,2,2023-07-25 09:35:00,2,5,7302,2023,7,2
748,2022-02-13,United Kingdom,,4,0,6,2022-02-13 17:35:00,6,1,3957,2022,2,6
748,2022-02-13,United Kingdom,,4,0,6,2022-02-13 17:35:00,6,5,287,2022,2,6
748,2022-02-13,United Kingdom,,4,0,6,2022-02-13 17:35:00,6,2,582,2022,2,6
748,2022-02-13,United Kingdom,,4,0,6,2022-02-13 17:35:00,6,4,1403,2022,2,6
748,2022-02-13,United Kingdom,,4,0,6,2022-02-13 17:35:00,6,4,3930,2022,2,6
748,2022-02-13,United Kingdom,,4,0,6,2022-02-13 17:35:00,6,1,6985,2022,2,6
749,2021-12-01,Finland,,12,1,6,2021-12-01 03:35:00,6,1,1647,2021,12,6
749,2021-12-01,Finland,,12,1,6,2021-12-01 03:35:00,6,5,1333,2021,12,6
749,2021-12-01,Finland,,12,1,6,2021-12-01 03:35:00,6,2,255,2021,12,6
749,2021-12-01,Finland,,12,1,6,2021-12-01 03:35:00,6,2,1463,2021,12,6
749,2021-12-01,Finland,,12,1,6,2021-12-01 03:35:00,6,5,7290,2021,12,6
749,2021-12-01,Finland,,12,1,6,2021-12-01 03:35:00,6,5,2702,2021,12,6
750,2023-04-10,Austria,,1,1,2,2023-04-10 00:30:00,2,1,598,2023,4,2
750,2023-04-10,Austria,,1,1,2,2023-04-10 00:30:00,2,5,7222,2023,4,2
751,2022-07-14,United Kingdom,,4,1,2,2022-07-14 18:25:00,2,1,6009,2022,7,2
751,2022-07-14,United Kingdom,,4,1,2,2022-07-14 18:25:00,2,5,5507,2022,7,2
752,2022-02-03,Finland,,12,0,4,2022-02-03 04:05:00,4,1,769,2022,2,4
752,2022-02-03,Finland,,12,0,4,2022-02-03 04:05:00,4,5,5422,2022,2,4
752,2022-02-03,Finland,,12,0,4,2022-02-03 04:05:00,4,4,5666,2022,2,4
752,2022-02-03,Finland,,12,0,4,2022-02-03 04:05:00,4,2,7130,2022,2,4
753,2022-05-22,Austria,,11,1,2,2022-05-22 23:30:00,2,1,1829,2022,5,2
753,2022-05-22,Austria,,11,1,2,2022-05-22 23:30:00,2,5,5940,2022,5,2
754,2023-07-23,United Kingdom,,11,0,3,2023-07-23 04:45:00,3,1,6922,2023,7,3
754,2023-07-23,United Kingdom,,11,0,3,2023-07-23 04:45:00,3,5,956,2023,7,3
754,2023-07-23,United Kingdom,,11,0,3,2023-07-23 04:45:00,3,1,1854,2023,7,3
755,2022-01-23,Finland,,4,1,4,2022-01-23 05:45:00,4,1,2591,2022,1,4
755,2022-01-23,Finland,,4,1,4,2022-01-23 05:45:00,4,5,443,2022,1,4
755,2022-01-23,Finland,,4,1,4,2022-01-23 05:45:00,4,1,2310,2022,1,4
755,2022-01-23,Finland,,4,1,4,2022-01-23 05:45:00,4,4,5434,2022,1,4
756,2021-10-15,Austria,,7,1,2,2021-10-15 20:25:00,2,1,5774,2021,10,2
756,2021-10-15,Austria,,7,1,2,2021-10-15 20:25:00,2,5,3119,2021,10,2
757,2022-07-23,United Kingdom,,12,1,2,2022-07-23 22:05:00,2,1,6914,2022,7,2
757,2022-07-23,United Kingdom,,12,1,2,2022-07-23 22:05:00,2,5,5983,2022,7,2
758,2023-09-24,Finland,,12,1,6,2023-09-24 05:45:00,6,1,2630,2023,9,6
758,2023-09-24,Finland,,12,1,6,2023-09-24 05:45:00,6,5,3944,2023,9,6
758,2023-09-24,Finland,,12,1,6,2023-09-24 05:45:00,6,3,3054,2023,9,6
758,2023-09-24,Finland,,12,1,6,2023-09-24 05:45:00,6,2,3685,2023,9,6
758,2023-09-24,Finland,,12,1,6,2023-09-24 05:45:00,6,5,2157,2023,9,6
758,2023-09-24,Finland,,12,1,6,2023-09-24 05:45:00,6,5,3914,2023,9,6
759,2022-02-23,Austria,,12,0,2,2022-02-23 00:00:00,2,1,3972,2022,2,2
759,2022-02-23,Austria,,12,0,2,2022-02-23 00:00:00,2,5,1099,2022,2,2
760,2023-05-20,United Kingdom,,4,0,3,2023-05-20 01:05:00,3,1,7124,2023,5,3
760,2023-05-20,United Kingdom,,4,0,3,2023-05-20 01:05:00,3,5,6377,2023,5,3
760,2023-05-20,United Kingdom,,4,0,3,2023-05-20 01:05:00,3,4,3455,2023,5,3
761,2023-05-21,Finland,,12,1,2,2023-05-21 18:45:00,2,1,5366,2023,5,2
761,2023-05-21,Finland,,12,1,2,2023-05-21 18:45:00,2,5,977,2023,5,2
762,2023-06-09,Austria,,12,1,2,2023-06-09 07:30:00,2,1,5989,2023,6,2
762,2023-06-09,Austria,,12,1,2,2023-06-09 07:30:00,2,5,124,2023,6,2
763,2023-03-28,United Kingdom,,12,0,6,2023-03-28 21:10:00,6,1,5649,2023,3,6
763,2023-03-28,United Kingdom,,12,0,6,2023-03-28 21:10:00,6,5,5035,2023,3,6
763,2023-03-28,United Kingdom,,12,0,6,2023-03-28 21:10:00,6,5,5587,2023,3,6
763,2023-03-28,United Kingdom,,12,0,6,2023-03-28 21:10:00,6,2,1620,2023,3,6
763,2023-03-28,United Kingdom,,12,0,6,2023-03-28 21:10:00,6,5,1087,2023,3,6
763,2023-03-28,United Kingdom,,12,0,6,2023-03-28 21:10:00,6,3,1189,2023,3,6
764,2021-12-11,Finland,,9,1,2,2021-12-11 09:30:00,2,1,1154,2021,12,2
764,2021-12-11,Finland,,9,1,2,2021-12-11 09:30:00,2,5,4917,2021,12,2
765,2022-05-11,Austria,,5,0,2,2022-05-11 04:10:00,2,1,6142,2022,5,2
765,2022-05-11,Austria,,5,0,2,2022-05-11 04:10:00,2,5,6349,2022,5,2
766,2021-09-26,United Kingdom,,9,1,4,2021-09-26 02:15:00,4,1,3757,2021,9,4
766,2021-09-26,United Kingdom,,9,1,4,2021-09-26 02:15:00,4,5,5968,2021,9,4
766,2021-09-26,United Kingdom,,9,1,4,2021-09-26 02:15:00,4,1,3352,2021,9,4
766,2021-09-26,United Kingdom,,9,1,4,2021-09-26 02:15:00,4,5,2703,2021,9,4
767,2021-11-18,Finland,,12,1,2,2021-11-18 01:40:00,2,1,1552,2021,11,2
767,2021-11-18,Finland,,12,1,2,2021-11-18 01:40:00,2,5,596,2021,11,2
768,2023-07-19,Austria,,12,1,2,2023-07-19 03:25:00,2,1,4403,2023,7,2
768,2023-07-19,Austria,,12,1,2,2023-07-19 03:25:00,2,5,1716,2023,7,2
769,2021-09-26,United Kingdom,,1,0,2,2021-09-26 04:45:00,2,1,2724,2021,9,2
769,2021-09-26,United Kingdom,,1,0,2,2021-09-26 04:45:00,2,5,3842,2021,9,2
770,2022-07-23,Finland,,4,1,2,2022-07-23 12:30:00,2,1,2654,2022,7,2
770,2022-07-23,Finland,,4,1,2,2022-07-23 12:30:00,2,5,1235,2022,7,2
771,2023-10-01,Austria,,7,0,2,2023-10-01 04:45:00,2,1,3551,2023,10,2
771,2023-10-01,Austria,,7,0,2,2023-10-01 04:45:00,2,5,6297,2023,10,2
772,2021-09-26,United Kingdom,,9,1,2,2021-09-26 13:00:00,2,1,5887,2021,9,2
772,2021-09-26,United Kingdom,,9,1,2,2021-09-26 13:00:00,2,5,132,2021,9,2
773,2021-10-27,Finland,,2,0,4,2021-10-27 11:35:00,4,1,576,2021,10,4
773,2021-10-27,Finland,,2,0,4,2021-10-27 11:35:00,4,5,7342,2021,10,4
773,2021-10-27,Finland,,2,0,4,2021-10-27 11:35:00,4,4,3958,2021,10,4
773,2021-10-27,Finland,,2,0,4,2021-10-27 11:35:00,4,4,4176,2021,10,4
774,2023-10-04,Austria,,5,1,2,2023-10-04 02:10:00,2,1,6873,2023,10,2
774,2023-10-04,Austria,,5,1,2,2023-10-04 02:10:00,2,5,4377,2023,10,2
775,2023-01-07,United Kingdom,,4,1,5,2023-01-07 02:35:00,5,1,6108,2023,1,5
775,2023-01-07,United Kingdom,,4,1,5,2023-01-07 02:35:00,5,5,6149,2023,1,5
775,2023-01-07,United Kingdom,,4,1,5,2023-01-07 02:35:00,5,1,4064,2023,1,5
775,2023-01-07,United Kingdom,,4,1,5,2023-01-07 02:35:00,5,2,4157,2023,1,5
775,2023-01-07,United Kingdom,,4,1,5,2023-01-07 02:35:00,5,3,5471,2023,1,5
776,2021-12-31,Finland,,12,1,2,2021-12-31 00:10:00,2,1,6179,2021,12,2
776,2021-12-31,Finland,,12,1,2,2021-12-31 00:10:00,2,5,240,2021,12,2
777,2022-02-28,Austria,,9,0,6,2022-02-28 09:00:00,6,1,6534,2022,2,6
777,2022-02-28,Austria,,9,0,6,2022-02-28 09:00:00,6,5,6741,2022,2,6
777,2022-02-28,Austria,,9,0,6,2022-02-28 09:00:00,6,1,7080,2022,2,6
777,2022-02-28,Austria,,9,0,6,2022-02-28 09:00:00,6,5,1775,2022,2,6
777,2022-02-28,Austria,,9,0,6,2022-02-28 09:00:00,6,3,3055,2022,2,6
777,2022-02-28,Austria,,9,0,6,2022-02-28 09:00:00,6,1,6840,2022,2,6
778,2023-09-22,United Kingdom,,12,0,6,2023-09-22 01:30:00,6,1,5754,2023,9,6
778,2023-09-22,United Kingdom,,12,0,6,2023-09-22 01:30:00,6,5,7095,2023,9,6
778,2023-09-22,United Kingdom,,12,0,6,2023-09-22 01:30:00,6,1,4546,2023,9,6
778,2023-09-22,United Kingdom,,12,0,6,2023-09-22 01:30:00,6,5,6819,2023,9,6
778,2023-09-22,United Kingdom,,12,0,6,2023-09-22 01:30:00,6,1,6025,2023,9,6
778,2023-09-22,United Kingdom,,12,0,6,2023-09-22 01:30:00,6,4,6048,2023,9,6
